"","Cell type 1","Cell type 2"
"TCGA-AA-3877-01",0.0393891123511943,1.16482116323256
"TCGA-AA-3930-01",0.0500989919726458,1.25702876125051
"TCGA-AA-3941-01",0.0432763686594523,0.962337792922568
"TCGA-AA-3947-01",0.0799399129504383,1.73530935029588
"TCGA-AA-3949-01",0.0400736875554883,1.33084178050696
"TCGA-AA-3950-01",0.0409734986667689,1.33344172678334
"TCGA-AA-3952-01",0.0319657879585533,0.907537598757406
"TCGA-AA-3955-01",0.0588642811391685,1.2513142818754
"TCGA-AA-3956-01",0.0392168892595837,1.02869729290923
"TCGA-AA-3966-01",0.0237468042593941,1.14408043417585
"TCGA-AA-3968-01",0.0444756406260158,1.2727287762579
"TCGA-AA-3971-01",0.0359466603000183,0.982707768722212
"TCGA-AA-3972-01",0.0437235651191381,1.01546458277728
