,mean_z_low,Cell type
HNSCC18_P3_E08_S344_comb,-0.2778446656213688,Malignant
HNSCC18_P3_E11_S347_comb,-0.2366897880271335,Malignant
HNSCC18_P3_E12_S348_comb,-0.20827507610973606,Malignant
HNSCC18_P3_F01_S349_comb,-0.23529005366131758,Malignant
HNSCC18_P3_F02_S350_comb,-0.21654334031363026,Malignant
HNSCC18_P3_F03_S351_comb,-0.1641258077786686,Malignant
HNSCC18_P3_F05_S353_comb,-0.09513122201290436,Malignant
HNSCC18_P3_F06_S354_comb,-0.05988801702545526,Malignant
HNSCC18_P3_F08_S356_comb,-0.1441285218758706,Malignant
HNSCC18_P3_F10_S358_comb,0.005173278887802785,Malignant
HNSCC18_P3_F11_S359_comb,-0.15889752980528812,Malignant
HNSCC18_P3_G01_S361_comb,-0.31677839867679947,Malignant
HNSCC18_P3_G02_S362_comb,-0.07528778753135466,Malignant
HNSCC18_P3_G03_S363_comb,-0.15097626200582395,Malignant
HNSCC18_P3_G05_S365_comb,-0.27395252972485495,Malignant
HNSCC18_P3_G06_S366_comb,-0.10179011480863076,Malignant
HNSCC18_P3_G07_S367_comb,-0.34059332425859684,Malignant
HNSCC18_P3_G10_S370_comb,-0.11137997923833078,Malignant
HNSCC18_P3_H01_S373_comb,-0.17420494468016184,Malignant
HNSCC18_P3_H02_S374_comb,-0.323863681584072,Malignant
HNSCC18_P3_H05_S377_comb,-0.19655851285072878,Malignant
HNSCC18_P3_H08_S380_comb,-0.3377508736736079,Malignant
HNSCC18_P3_H12_S384_comb,-0.2474898379262646,Malignant
HNSCC18_P4_A07_S7_comb,-0.23536832031867605,Malignant
HNSCC18_P4_A09_S9_comb,-0.3145185183781444,Malignant
HNSCC18_P4_A12_S12_comb,-0.19034015924095707,Malignant
HNSCC18_P4_B08_S20_comb,-0.3073972842817014,Malignant
HNSCC18_P4_B10_S22_comb,-0.28262884281693923,Malignant
HNSCC18_P4_B11_S23_comb,-0.2548145742797715,Malignant
HNSCC18_P4_B12_S24_comb,-0.3111858634236935,Malignant
HNSCC18_P4_C01_S25_comb,-0.3400009795013508,Malignant
HNSCC18_P4_C02_S26_comb,-0.2513271629751623,Malignant
HNSCC18_P4_C03_S27_comb,-0.2938655239929292,Malignant
HNSCC18_P4_C04_S28_comb,-0.15863086235818027,Malignant
HNSCC18_P4_C06_S30_comb,-0.1910631292388057,Malignant
HNSCC18_P4_C07_S31_comb,-0.2331396593440186,Malignant
HNSCC18_P4_C08_S32_comb,-0.059386418966391526,Malignant
HNSCC18_P4_C09_S33_comb,-0.22040134503359582,Malignant
HNSCC18_P4_C10_S34_comb,-0.33583302193190073,Malignant
HNSCC18_P4_C11_S35_comb,-0.34204227378314667,Malignant
HNSCC18_P4_D02_S38_comb,0.04605014634063077,Malignant
HNSCC18_P4_D05_S41_comb,-0.174696456496904,Malignant
HNSCC18_P4_D06_S42_comb,-0.31710546321599853,Malignant
HNSCC18_P4_D08_S44_comb,-0.257172549322296,Malignant
HNSCC18_P4_D09_S45_comb,-0.09471378753967392,Malignant
HNSCC18_P4_E01_S49_comb,-0.32351196435277174,Malignant
HNSCC18_P4_E02_S50_comb,-0.07586567346155579,Malignant
HNSCC18_P4_E03_S51_comb,-0.2256399012651444,Malignant
HNSCC18_P4_E04_S52_comb,-0.27190038883541773,Malignant
HNSCC18_P4_E06_S54_comb,-0.25239035542072,Malignant
HNSCC18_P4_E07_S55_comb,-0.2610783078458655,Malignant
HNSCC18_P4_E08_S56_comb,-0.09518184625975087,Malignant
HNSCC18_P4_E09_S57_comb,-0.14343920624173054,Malignant
HNSCC18_P4_E12_S60_comb,-0.1349953032838478,Malignant
HNSCC18_P4_F01_S61_comb,-0.03101262721881671,Malignant
HNSCC18_P4_F03_S63_comb,-0.3295665933174565,Malignant
HNSCC18_P4_F04_S64_comb,-0.27953612487444884,Malignant
HNSCC18_P4_F05_S65_comb,-0.23806701900833366,Malignant
HNSCC18_P4_F07_S67_comb,-0.010827837747487638,Malignant
HNSCC18_P4_F08_S68_comb,-0.3242382410180334,Malignant
HNSCC18_P4_F10_S70_comb,-0.3373627034910942,Malignant
HNSCC18_P4_F11_S71_comb,-0.3122392501636753,Malignant
HNSCC18_P4_F12_S72_comb,-0.26491794426949117,Malignant
HNSCC18_P4_G02_S74_comb,-0.34559533059161923,Malignant
HNSCC18_P4_G03_S75_comb,-0.19423335409765682,Malignant
HNSCC18_P4_G04_S76_comb,-0.17970175927295925,Malignant
HNSCC18_P4_G07_S79_comb,-0.19952789154730713,Malignant
HNSCC18_P4_G09_S81_comb,-0.16527331195618092,Malignant
HNSCC18_P4_G11_S83_comb,-0.3038864130402963,Malignant
HNSCC18_P4_G12_S84_comb,-0.22770496737092982,Malignant
HNSCC18_P4_H01_S85_comb,-0.2540049229279067,Malignant
HNSCC18_P4_H02_S86_comb,-0.34559533059161923,Malignant
HNSCC18_P4_H04_S88_comb,-0.2202377605036584,Malignant
HNSCC18_P4_H05_S89_comb,-0.2230568962760265,Malignant
HNSCC18_P4_H08_S92_comb,-0.2777334676080328,Malignant
HNSCC18_P4_H10_S94_comb,-0.32815582981325836,Malignant
HNSCC18_P4_H11_S95_comb,-0.23709574763359137,Malignant
HNSCC18_P4_H12_S96_comb,-0.24217571497776852,Malignant
HNSCC18_P7_A05_S101_comb,-0.25363978091388395,Malignant
HNSCC18_P7_A08_S104_comb,0.030585649954544988,Malignant
HNSCC18_P7_A09_S105_comb,-0.14980290002647487,Malignant
HNSCC18_P7_B04_S112_comb,-0.17781332249733967,Malignant
HNSCC18_P7_C02_S122_comb,-0.14093346604147067,Malignant
HNSCC18_P7_C10_S130_comb,-0.10587738844562637,Malignant
HNSCC18_P7_D02_S134_comb,-0.09870039373670829,Malignant
HNSCC18_P7_D04_S136_comb,-0.1432087785826378,Malignant
HNSCC18_P7_D11_S143_comb,-0.23598820558647565,Malignant
HNSCC18_P7_E02_S146_comb,-0.015571491700847932,Malignant
HNSCC18_P7_E06_S150_comb,-0.15088214181263926,Malignant
HNSCC18_P7_E07_S151_comb,-0.3298907612995712,Malignant
HNSCC18_P7_E08_S152_comb,-0.04043685864850378,Malignant
HNSCC18_P7_E10_S154_comb,-0.08397961727911288,Malignant
HNSCC18_P7_E11_S155_comb,-0.2663761834067616,Malignant
HNSCC18_P7_E12_S156_comb,-0.20320498214846305,Malignant
HNSCC18_P7_F03_S159_comb,0.14674818400669598,Malignant
HNSCC18_P7_F04_S160_comb,-0.32291176189545,Malignant
HNSCC18_P7_F05_S161_comb,-0.06501010938509216,Malignant
HNSCC18_P7_G11_S179_comb,-0.017689078739565208,Malignant
HNSCC18_P7_H03_S183_comb,-0.05813064059549733,Malignant
HNSCC18_P7_H04_S184_comb,-0.3243055413483077,Malignant
HNSCC18_P7_H05_S185_comb,-0.24806301175088535,Malignant
HNSCC18_P7_H10_S190_comb,-0.07813122921107483,Malignant
HNSCC18_P7_H11_S191_comb,-0.039889460065631606,Malignant
HNSCC20_P11_A01_S193_comb,-0.3192376148506306,Malignant
HNSCC20_P11_A02_S194_comb,-0.17136240392656465,Malignant
HNSCC20_P11_A03_S195_comb,-0.24048423706251212,Malignant
HNSCC20_P11_A04_S196_comb,-0.23410480582486068,Malignant
HNSCC20_P11_A06_S198_comb,-0.22165989984911702,Malignant
HNSCC20_P11_A07_S199_comb,-0.28626149948839047,Malignant
HNSCC20_P11_A08_S200_comb,-0.09531050421918791,Malignant
HNSCC20_P11_A09_S201_comb,-0.10015078887236482,Malignant
HNSCC20_P11_A10_S202_comb,-0.17433775507505098,Malignant
HNSCC20_P11_A11_S203_comb,-0.2746255766615916,Malignant
HNSCC20_P11_A12_S204_comb,-0.3222094769182304,Malignant
HNSCC20_P11_B01_S205_comb,-0.28941796166272443,Malignant
HNSCC20_P11_B02_S206_comb,-0.283365028035502,Malignant
HNSCC20_P11_B03_S207_comb,-0.23658654845147084,Malignant
HNSCC20_P11_B04_S208_comb,-0.16061695322610683,Malignant
HNSCC20_P11_B05_S209_comb,-0.2979277681429039,Malignant
HNSCC20_P11_B06_S210_comb,-0.17032978784941574,Malignant
HNSCC20_P11_B08_S212_comb,-0.25983663796455186,Malignant
HNSCC20_P11_B09_S213_comb,0.1339552549446833,Malignant
HNSCC20_P11_B10_S214_comb,-0.2454820763637561,Malignant
HNSCC20_P11_B11_S215_comb,-0.1825462153807941,Malignant
HNSCC20_P11_B12_S216_comb,-0.2570481719273778,Malignant
HNSCC20_P11_C02_S218_comb,-0.2556877126913254,Malignant
HNSCC20_P11_C03_S219_comb,-0.12063316791572938,Malignant
HNSCC20_P11_C05_S221_comb,-0.03216867440634282,Malignant
HNSCC20_P11_C06_S222_comb,-0.2532987771456385,Malignant
HNSCC20_P11_C07_S223_comb,-0.060536596216944065,Malignant
HNSCC20_P11_C08_S224_comb,-0.19894088460232626,Malignant
HNSCC20_P11_C09_S225_comb,-0.15985518625398462,Malignant
HNSCC20_P11_C10_S226_comb,-0.12379487243952052,Malignant
HNSCC20_P11_C11_S227_comb,-0.18175839988481404,Malignant
HNSCC20_P11_C12_S228_comb,-0.2250663152247864,Malignant
HNSCC20_P11_D02_S230_comb,-0.2909648895647133,Malignant
HNSCC20_P11_D06_S234_comb,-0.23724315018027428,Malignant
HNSCC20_P11_D07_S235_comb,-0.24324440451602308,Malignant
HNSCC20_P11_D08_S236_comb,-0.04778663295633145,Malignant
HNSCC20_P11_D09_S237_comb,-0.17868925124399637,Malignant
HNSCC20_P11_D10_S238_comb,-0.11568786997638253,Malignant
HNSCC20_P11_D11_S239_comb,-0.2327553185138183,Malignant
HNSCC20_P11_D12_S240_comb,-0.14275952295029343,Malignant
HNSCC20_P11_E01_S241_comb,-0.24116112221325248,Malignant
HNSCC20_P11_E02_S242_comb,-0.1733716454088675,Malignant
HNSCC20_P11_E03_S243_comb,-0.014833290284260702,Malignant
HNSCC20_P11_E04_S244_comb,-0.19615602262580326,Malignant
HNSCC20_P11_E05_S245_comb,-0.18294672510109475,Malignant
HNSCC20_P11_E06_S246_comb,-0.3054783410440465,Malignant
HNSCC20_P11_E07_S247_comb,-0.25309238926849403,Malignant
HNSCC20_P11_E08_S248_comb,-0.05599514937359064,Malignant
HNSCC20_P11_E09_S249_comb,-0.24487642131075238,Malignant
HNSCC20_P11_E10_S250_comb,-0.13013055867490966,Malignant
HNSCC20_P11_E11_S251_comb,-0.14680288073073475,Malignant
HNSCC20_P11_E12_S252_comb,-0.18521160715566418,Malignant
HNSCC20_P11_F01_S253_comb,-0.3174563213142232,Malignant
HNSCC20_P11_F02_S254_comb,-0.1100426478871004,Malignant
HNSCC20_P11_F03_S255_comb,-0.3002607993362563,Malignant
HNSCC20_P11_F04_S256_comb,-0.31482865084854056,Malignant
HNSCC20_P11_F05_S257_comb,-0.22158706498515748,Malignant
HNSCC20_P11_F06_S258_comb,-0.32746368888100424,Malignant
HNSCC20_P11_F07_S259_comb,-0.15113709069035391,Malignant
HNSCC20_P11_F08_S260_comb,-0.29176839936457694,Malignant
HNSCC20_P11_F09_S261_comb,-0.3016590026596672,Malignant
HNSCC20_P11_F10_S262_comb,-0.33347594193711033,Malignant
HNSCC20_P11_F11_S263_comb,-0.22160909633053874,Malignant
HNSCC20_P11_G01_S265_comb,-0.22246947079844928,Malignant
HNSCC20_P11_G02_S266_comb,-0.17193100308741102,Malignant
HNSCC20_P11_G03_S267_comb,-0.13136271018233975,Malignant
HNSCC20_P11_G04_S268_comb,-0.25345602741566337,Malignant
HNSCC20_P11_G05_S269_comb,-0.028346825305968316,Malignant
HNSCC20_P11_G06_S270_comb,-0.22487766726955982,Malignant
HNSCC20_P11_G07_S271_comb,-0.3154960825234085,Malignant
HNSCC20_P11_G08_S272_comb,-0.2874615651557033,Malignant
HNSCC20_P11_G09_S273_comb,-0.22984493677661477,Malignant
HNSCC20_P11_G10_S274_comb,-0.25690261934418107,Malignant
HNSCC20_P11_G11_S275_comb,-0.2616369197249617,Malignant
HNSCC20_P11_G12_S276_comb,-0.28128139837385313,Malignant
HNSCC20_P11_H01_S277_comb,-0.3277626035115288,Malignant
HNSCC20_P11_H02_S278_comb,-0.23159347568337857,Malignant
HNSCC20_P11_H03_S279_comb,-0.3156239498019257,Malignant
HNSCC20_P11_H05_S281_comb,-0.20973972857485745,Malignant
HNSCC20_P11_H06_S282_comb,-0.15550174795866867,Malignant
HNSCC20_P11_H07_S283_comb,-0.21497266684597233,Malignant
HNSCC20_P11_H08_S284_comb,-0.15390689199131416,Malignant
HNSCC20_P11_H09_S285_comb,-0.2476312525086752,Malignant
HNSCC20_P11_H10_S286_comb,-0.101934081453795,Malignant
HNSCC20_P11_H11_S287_comb,-0.24286890012223147,Malignant
HNSCC20_P11_H12_S288_comb,-0.23565563208310786,Malignant
HNSCC20_P12_A01_S289_comb,-0.31549066287319333,Malignant
HNSCC20_P12_A02_S290_comb,-0.1604429794507405,Malignant
HNSCC20_P12_A03_S291_comb,-0.24144105801609703,Malignant
HNSCC20_P12_A04_S292_comb,-0.184142269130815,Malignant
HNSCC20_P12_A05_S293_comb,-0.09652623447814845,Malignant
HNSCC20_P12_A06_S294_comb,-0.20734838559687704,Malignant
HNSCC20_P12_A07_S295_comb,-0.3042626804457332,Malignant
HNSCC20_P12_A08_S296_comb,-0.260100208546633,Malignant
HNSCC20_P12_A09_S297_comb,-0.3023330714192893,Malignant
HNSCC20_P12_A10_S298_comb,-0.14565508408231906,Malignant
HNSCC20_P12_A11_S299_comb,-0.34076712219507077,Malignant
HNSCC20_P12_A12_S300_comb,-0.21262796587137667,Malignant
HNSCC20_P12_B01_S301_comb,-0.25358214829233283,Malignant
HNSCC20_P12_B02_S302_comb,-0.23074245329801543,Malignant
HNSCC20_P12_B03_S303_comb,-0.18774625838917383,Malignant
HNSCC20_P12_B04_S304_comb,-0.13202847907012702,Malignant
HNSCC20_P12_B06_S306_comb,-0.09754167761798432,Malignant
HNSCC20_P12_B07_S307_comb,-0.1666078578025515,Malignant
HNSCC20_P12_B08_S308_comb,-0.2864772502375208,Malignant
HNSCC20_P12_B09_S309_comb,0.07705943961377368,Malignant
HNSCC20_P12_B10_S310_comb,-0.32682750560544777,Malignant
HNSCC20_P12_B11_S311_comb,-0.2227639163125277,Malignant
HNSCC20_P12_B12_S312_comb,-0.2824742669209705,Malignant
HNSCC20_P12_C02_S314_comb,-0.23972117398095388,Malignant
HNSCC20_P12_C03_S315_comb,-0.06429115587307263,Malignant
HNSCC20_P12_C04_S316_comb,-0.1636729611045371,Malignant
HNSCC20_P12_C05_S317_comb,-0.14304477553063286,Malignant
HNSCC20_P12_C06_S318_comb,-0.24144720583848867,Malignant
HNSCC20_P12_C07_S319_comb,-0.2772054230260347,Malignant
HNSCC20_P12_C09_S321_comb,-0.11922245870044176,Malignant
HNSCC20_P12_C10_S322_comb,-0.25459074609076116,Malignant
HNSCC20_P12_C11_S323_comb,-0.23599387731666335,Malignant
HNSCC20_P12_C12_S324_comb,-0.3017433163233306,Malignant
HNSCC20_P12_D01_S325_comb,-0.23508703218913074,Malignant
HNSCC20_P12_D02_S326_comb,-0.2587413118167577,Malignant
HNSCC20_P12_D03_S327_comb,-0.2421819060931465,Malignant
HNSCC20_P12_D04_S328_comb,-0.25936757515096,Malignant
HNSCC20_P12_D05_S329_comb,-0.19788565518658757,Malignant
HNSCC20_P12_D06_S330_comb,-0.08286158201869576,Malignant
HNSCC20_P12_D07_S331_comb,-0.11074416282564183,Malignant
HNSCC20_P12_D08_S332_comb,-0.212164113915831,Malignant
HNSCC20_P12_D09_S333_comb,-0.33229262990671316,Malignant
HNSCC20_P12_D10_S334_comb,-0.2084550456357654,Malignant
HNSCC20_P12_D11_S335_comb,-0.2642254939985302,Malignant
HNSCC20_P12_D12_S336_comb,-0.19689308765392874,Malignant
HNSCC20_P12_E01_S337_comb,-0.22089537191881453,Malignant
HNSCC20_P12_E02_S338_comb,-0.2463119215610682,Malignant
HNSCC20_P12_E03_S339_comb,-0.20020170596498257,Malignant
HNSCC20_P12_E04_S340_comb,-0.3113867299557515,Malignant
HNSCC20_P12_E05_S341_comb,-0.048819001815010844,Malignant
HNSCC20_P12_E06_S342_comb,-0.17787140801115686,Malignant
HNSCC20_P12_E08_S344_comb,-0.191594578646038,Malignant
HNSCC20_P12_E09_S345_comb,-0.2785365111570609,Malignant
HNSCC20_P12_E10_S346_comb,-0.27813912602283664,Malignant
HNSCC20_P12_E11_S347_comb,-0.2847914160090129,Malignant
HNSCC20_P12_E12_S348_comb,-0.24805682225783576,Malignant
HNSCC20_P12_F02_S350_comb,-0.08286085781036104,Malignant
HNSCC20_P12_F03_S351_comb,-0.025102924330326522,Malignant
HNSCC20_P12_F04_S352_comb,-0.2880649650894494,Malignant
HNSCC20_P12_F05_S353_comb,-0.29290728055524473,Malignant
HNSCC20_P12_F07_S355_comb,-0.319937088166359,Malignant
HNSCC20_P12_F08_S356_comb,-0.20419329475630618,Malignant
HNSCC20_P12_F09_S357_comb,-0.15564622078170126,Malignant
HNSCC20_P12_F10_S358_comb,-0.20722479692607296,Malignant
HNSCC20_P12_F11_S359_comb,-0.08429175059833971,Malignant
HNSCC20_P12_F12_S360_comb,-0.24926985286466377,Malignant
HNSCC20_P12_G01_S361_comb,-0.23086485875081858,Malignant
HNSCC20_P12_G02_S362_comb,-0.3189797192879356,Malignant
HNSCC20_P12_G03_S363_comb,-0.2538386071504728,Malignant
HNSCC20_P12_G04_S364_comb,-0.1871034120637616,Malignant
HNSCC20_P12_G07_S367_comb,-0.14769006125701722,Malignant
HNSCC20_P12_G08_S368_comb,-0.22022860121185675,Malignant
HNSCC20_P12_G09_S369_comb,-0.33196472889022444,Malignant
HNSCC20_P12_G10_S370_comb,-0.1584556624011738,Malignant
HNSCC20_P12_G11_S371_comb,-0.2807671510909917,Malignant
HNSCC20_P12_G12_S372_comb,-0.2517548599277345,Malignant
HNSCC20_P12_H01_S373_comb,-0.20496151768401155,Malignant
HNSCC20_P12_H02_S374_comb,-0.3413197578307556,Malignant
HNSCC20_P12_H03_S375_comb,-0.32360170918320363,Malignant
HNSCC20_P12_H04_S376_comb,-0.17283065430153918,Malignant
HNSCC20_P12_H05_S377_comb,-0.12177816014705681,Malignant
HNSCC20_P12_H06_S378_comb,-0.3253019507898374,Malignant
HNSCC20_P12_H07_S379_comb,-0.18620587717437082,Malignant
HNSCC20_P12_H08_S380_comb,-0.2667422202806224,Malignant
HNSCC20_P12_H09_S381_comb,-0.19098443643335367,Malignant
HNSCC20_P12_H10_S382_comb,-0.2833430445885864,Malignant
HNSCC20_P12_H11_S383_comb,-0.2328946331095777,Malignant
HNSCC20_P12_H12_S384_comb,-0.2631432627590938,Malignant
HNSCC20_P13_A02_S194_comb,-0.15962723876675308,Malignant
HNSCC20_P13_A03_S195_comb,-0.17313361934329252,Malignant
HNSCC20_P13_A04_S196_comb,-0.16616052926078367,Malignant
HNSCC20_P13_A05_S197_comb,-0.25328410936143014,Malignant
HNSCC20_P13_A06_S198_comb,0.008866673205848356,Malignant
HNSCC20_P13_A07_S199_comb,-0.2039588127078135,Malignant
HNSCC20_P13_A08_S200_comb,0.01612755267835167,Malignant
HNSCC20_P13_A09_S201_comb,-0.31950574343532046,Malignant
HNSCC20_P13_A10_S202_comb,-0.18035130491048837,Malignant
HNSCC20_P13_A11_S203_comb,-0.2547907685148756,Malignant
HNSCC20_P13_A12_S204_comb,-0.14595477441862598,Malignant
HNSCC20_P13_B01_S205_comb,-0.17108221476677998,Malignant
HNSCC20_P13_B02_S206_comb,-0.16650988709625023,Malignant
HNSCC20_P13_B03_S207_comb,-0.30946541653349435,Malignant
HNSCC20_P13_B05_S209_comb,-0.12291588421184058,Malignant
HNSCC20_P13_B06_S210_comb,-0.2256562473093411,Malignant
HNSCC20_P13_B07_S211_comb,-0.3230858124706522,Malignant
HNSCC20_P13_B08_S212_comb,-0.16083536588128958,Malignant
HNSCC20_P13_B10_S214_comb,-0.10821882563168239,Malignant
HNSCC20_P13_B11_S215_comb,0.013427061276574084,Malignant
HNSCC20_P13_B12_S216_comb,-0.3256928835553417,Malignant
HNSCC20_P13_C01_S217_comb,-0.2645432619238096,Malignant
HNSCC20_P13_C02_S218_comb,-0.1118328124094089,Malignant
HNSCC20_P13_C04_S220_comb,-0.2502632688461351,Malignant
HNSCC20_P13_C05_S221_comb,-0.13694343538389622,Malignant
HNSCC20_P13_C06_S222_comb,-0.2593087679470107,Malignant
HNSCC20_P13_C07_S223_comb,-0.22749197142759076,Malignant
HNSCC20_P13_C08_S224_comb,-0.23895685796145905,Malignant
HNSCC20_P13_C09_S225_comb,-0.08297071669477708,Malignant
HNSCC20_P13_C10_S226_comb,-0.05797915636633381,Malignant
HNSCC20_P13_C11_S227_comb,-0.13955959158453274,Malignant
HNSCC20_P13_C12_S228_comb,-0.22634368637007846,Malignant
HNSCC20_P13_D01_S229_comb,-0.2425492459856054,Malignant
HNSCC20_P13_D02_S230_comb,-0.22872869969257204,Malignant
HNSCC20_P13_D03_S231_comb,-0.23724642358888243,Malignant
HNSCC20_P13_D04_S232_comb,-0.26737943829809513,Malignant
HNSCC20_P13_D05_S233_comb,-0.288249122377449,Malignant
HNSCC20_P13_D06_S234_comb,-0.3411834845589623,Malignant
HNSCC20_P13_D07_S235_comb,-0.1477525139028153,Malignant
HNSCC20_P13_D08_S236_comb,-0.18935534539974022,Malignant
HNSCC20_P13_D09_S237_comb,-0.16803712896259146,Malignant
HNSCC20_P13_D11_S239_comb,-0.18081600251092156,Malignant
HNSCC20_P13_E01_S241_comb,-0.3272967550880352,Malignant
HNSCC20_P13_E02_S242_comb,-0.24443516687256298,Malignant
HNSCC20_P13_E03_S243_comb,-0.16984246907264863,Malignant
HNSCC20_P13_E04_S244_comb,-0.21563864041065708,Malignant
HNSCC20_P13_E05_S245_comb,-0.11492561832025956,Malignant
HNSCC20_P13_E06_S246_comb,-0.32503704477114304,Malignant
HNSCC20_P13_E07_S247_comb,-0.26184915983792256,Malignant
HNSCC20_P13_E08_S248_comb,-0.2482238859667985,Malignant
HNSCC20_P13_E09_S249_comb,-0.30029278487194533,Malignant
HNSCC20_P13_E10_S250_comb,-0.09726771264324334,Malignant
HNSCC20_P13_E11_S251_comb,-0.05519195081277634,Malignant
HNSCC20_P13_E12_S252_comb,-0.2708011587629691,Malignant
HNSCC20_P13_F01_S253_comb,-0.2571162318787241,Malignant
HNSCC20_P13_F03_S255_comb,-0.17166248108463442,Malignant
HNSCC20_P13_F04_S256_comb,-0.244377350965508,Malignant
HNSCC20_P13_F05_S257_comb,-0.24018626210163135,Malignant
HNSCC20_P13_F07_S259_comb,-0.09821848597006938,Malignant
HNSCC20_P13_F08_S260_comb,0.001622867925760921,Malignant
HNSCC20_P13_F09_S261_comb,-0.20440882687749595,Malignant
HNSCC20_P13_F10_S262_comb,-0.1251295030872304,Malignant
HNSCC20_P13_F11_S263_comb,-0.31904630727795213,Malignant
HNSCC20_P13_G01_S265_comb,-0.3146826418817835,Malignant
HNSCC20_P13_G02_S266_comb,-0.19046981270511903,Malignant
HNSCC20_P13_G03_S267_comb,-0.2286933518904957,Malignant
HNSCC20_P13_G04_S268_comb,-0.05687387416860314,Malignant
HNSCC20_P13_G05_S269_comb,-0.31168735138100406,Malignant
HNSCC20_P13_G06_S270_comb,-0.2377167807803902,Malignant
HNSCC20_P13_G07_S271_comb,-0.08733046511581577,Malignant
HNSCC20_P13_G09_S273_comb,-0.24923036135540105,Malignant
HNSCC20_P13_G10_S274_comb,-0.12232226637088219,Malignant
HNSCC20_P13_G12_S276_comb,-0.18647394527365116,Malignant
HNSCC20_P13_H01_S277_comb,-0.31034565115009005,Malignant
HNSCC20_P13_H02_S278_comb,-0.2094004567970369,Malignant
HNSCC20_P13_H03_S279_comb,-0.15020855869174235,Malignant
HNSCC20_P13_H04_S280_comb,-0.2714770907508689,Malignant
HNSCC20_P13_H07_S283_comb,-0.11849001341650181,Malignant
HNSCC20_P13_H10_S286_comb,-0.11888855845487623,Malignant
HNSCC20_P13_H12_S288_comb,-0.13140728793168796,Malignant
HNSCC20_P15_LN_A01_S193_comb,-0.3331427539858701,Malignant
HNSCC20_P15_LN_A02_S194_comb,-0.2857307406935946,Malignant
HNSCC20_P15_LN_A03_S195_comb,-0.2938598053611086,Malignant
HNSCC20_P15_LN_A04_S196_comb,0.028198439489122977,Malignant
HNSCC20_P15_LN_A05_S197_comb,-0.24256349125112567,Malignant
HNSCC20_P15_LN_A06_S198_comb,-0.26112822431053406,Malignant
HNSCC20_P15_LN_A07_S199_comb,-0.1440899775916406,Malignant
HNSCC20_P15_LN_A08_S200_comb,-0.1408271467602057,Malignant
HNSCC20_P15_LN_A10_S202_comb,-0.2979213991904237,Malignant
HNSCC20_P15_LN_A11_S203_comb,-0.21388826440900377,Malignant
HNSCC20_P15_LN_A12_S204_comb,-0.2130721957748216,Malignant
HNSCC20_P15_LN_B01_S205_comb,-0.24915331341255775,Malignant
HNSCC20_P15_LN_B02_S206_comb,-0.17671788058774557,Malignant
HNSCC20_P15_LN_B04_S208_comb,-0.19827762970317966,Malignant
HNSCC20_P15_LN_B05_S209_comb,-0.2174736350653077,Malignant
HNSCC20_P15_LN_B06_S210_comb,-0.32373096822264763,Malignant
HNSCC20_P15_LN_B07_S211_comb,-0.15399070941744217,Malignant
HNSCC20_P15_LN_B08_S212_comb,-0.18183757778380996,Malignant
HNSCC20_P15_LN_B10_S214_comb,-0.07823536685977586,Malignant
HNSCC20_P15_LN_B11_S215_comb,-0.28763555730195134,Malignant
HNSCC20_P15_LN_B12_S216_comb,-0.21404827715279293,Malignant
HNSCC20_P15_LN_C01_S217_comb,-0.27937969952615005,Malignant
HNSCC20_P15_LN_C02_S218_comb,-0.2377614359394474,Malignant
HNSCC20_P15_LN_C03_S219_comb,-0.2333171012432744,Malignant
HNSCC20_P15_LN_C04_S220_comb,-0.10492230023934777,Malignant
HNSCC20_P15_LN_C05_S221_comb,-0.2870145559922208,Malignant
HNSCC20_P15_LN_C06_S222_comb,-0.3266711302972036,Malignant
HNSCC20_P15_LN_C07_S223_comb,-0.25415186710036947,Malignant
HNSCC20_P15_LN_C08_S224_comb,-0.3296929469356511,Malignant
HNSCC20_P15_LN_C09_S225_comb,-0.3369281203028443,Malignant
HNSCC20_P15_LN_C10_S226_comb,-0.07719001346887873,Malignant
HNSCC20_P15_LN_C11_S227_comb,-0.11135287952844496,Malignant
HNSCC20_P15_LN_C12_S228_comb,-0.2322471234689332,Malignant
HNSCC20_P15_LN_D01_S229_comb,-0.23709034663461595,Malignant
HNSCC20_P15_LN_D02_S230_comb,-0.20127086290929572,Malignant
HNSCC20_P15_LN_D03_S231_comb,-0.18774841869662684,Malignant
HNSCC20_P15_LN_D04_S232_comb,-0.23553140733414168,Malignant
HNSCC20_P15_LN_D05_S233_comb,-0.20655694474982353,Malignant
HNSCC20_P15_LN_D06_S234_comb,-0.32602017199123084,Malignant
HNSCC20_P15_LN_D07_S235_comb,-0.2585200870392573,Malignant
HNSCC20_P15_LN_D08_S236_comb,-0.10297089932887846,Malignant
HNSCC20_P15_LN_D09_S237_comb,-0.22436090469859965,Malignant
HNSCC20_P15_LN_D10_S238_comb,-0.2640174236139489,Malignant
HNSCC20_P15_LN_D11_S239_comb,-0.32060428922785483,Malignant
HNSCC20_P15_LN_D12_S240_comb,-0.25793345258794814,Malignant
HNSCC20_P15_LN_E01_S241_comb,-0.051777906323374714,Malignant
HNSCC20_P15_LN_E02_S242_comb,0.06929226213900568,Malignant
HNSCC20_P15_LN_E03_S243_comb,-0.33556290915418907,Malignant
HNSCC20_P15_LN_E04_S244_comb,-0.3103414570815695,Malignant
HNSCC20_P15_LN_E05_S245_comb,-0.24978922720458954,Malignant
