,mean_z_high,Cell type,mean_z_low
HN28_P14_F03_S159_comb,0.016090636734391834,Non-malignant,0.03651597075053565
HN28_P14_F04_S160_comb,-0.26068027578975045,Non-malignant,0.003097047135966713
HN28_P14_F07_S163_comb,-0.14134134328358683,Non-malignant,0.4025426403605737
HN28_P14_F10_S166_comb,-0.10071474458711949,Non-malignant,0.45265148794688814
HN28_P14_G10_S178_comb,0.12890186894260552,Non-malignant,0.5717473309418691
HN28_P14_G11_S179_comb,-0.04526771178794527,Non-malignant,0.035792437756383425
HN28_P14_G12_S180_comb,-0.3656294951645264,Non-malignant,0.2149614004090895
HN28_P14_H04_S184_comb,-0.36651380598223393,Non-malignant,-0.12948061659437507
HN28_P14_H07_S187_comb,-0.23890348188772267,Non-malignant,-0.1075641549484336
HN28_P15_A01_S289_comb,-0.004340308273382857,Non-malignant,0.3606614462786191
HN28_P15_A02_S290_comb,-0.279664211649953,Non-malignant,0.7684271941176843
HN28_P15_A04_S292_comb,-0.13559695580191172,Non-malignant,-0.10931794186230973
HN28_P15_A06_S294_comb,0.010664146561555309,Non-malignant,0.020073211811909
HN28_P15_A08_S296_comb,-0.09517110561994967,Non-malignant,0.15760212776135624
HN28_P15_A11_S299_comb,-0.3579610472129126,Non-malignant,-0.05083486989784464
HN28_P15_B03_S303_comb,-0.023151339626894144,Non-malignant,-0.08666761231491751
HN28_P15_B05_S305_comb,-0.06900554824143683,Non-malignant,0.08500979804402271
HN28_P15_B09_S309_comb,0.32643433812243505,Non-malignant,0.733466461851002
HN28_P15_B10_S310_comb,-0.275412104760401,Non-malignant,-0.08880531282610928
HN28_P15_B11_S311_comb,-0.11773133649017056,Non-malignant,0.18738934228014148
HN28_P15_C04_S316_comb,-0.3533632003692407,Non-malignant,-0.20219004814637417
HN28_P15_C05_S317_comb,-0.06033959043444377,Non-malignant,-0.2812057582063424
HN28_P15_C06_S318_comb,-0.366099308702739,Non-malignant,0.3659435623255606
HN28_P15_C09_S321_comb,-0.22787409360893754,Non-malignant,-0.0024729434493335066
HN28_P15_C11_S323_comb,-0.2703891285288712,Non-malignant,0.16162806344955902
HN28_P15_C12_S324_comb,0.12894581221420245,Non-malignant,-0.017824177790565297
HN28_P15_D01_S325_comb,-0.012509805059028486,Non-malignant,-0.23355438239563273
HN28_P15_D02_S326_comb,-0.1064686154537003,Non-malignant,0.006227951281795893
HN28_P15_D03_S327_comb,-0.06016930469422069,Non-malignant,0.014611597602041972
HN28_P15_D06_S330_comb,-0.05564175799798033,Non-malignant,-0.05022758190337918
HN28_P15_D11_S335_comb,-0.19228721982723102,Non-malignant,0.24397490095438548
HN28_P15_E03_S339_comb,0.2436726632497644,Non-malignant,0.5022000193935586
HN28_P15_E11_S347_comb,-0.37761685283534613,Non-malignant,-0.14834474233065117
HN28_P15_F05_S353_comb,0.09474455665526577,Non-malignant,0.16418133262664644
HN28_P15_F08_S356_comb,-0.023937444108335433,Non-malignant,-0.0692556395447978
HN28_P15_G02_S362_comb,-0.08127301988377302,Non-malignant,-0.15346662016055415
HN28_P15_G05_S365_comb,-0.14886908145906605,Non-malignant,-0.09837496168225869
HN28_P15_G06_S366_comb,-0.2955894827340487,Non-malignant,0.13237713944014945
HN28_P15_G11_S371_comb,0.03964011488165465,Non-malignant,-0.22889156961215776
HN28_P15_H01_S373_comb,0.11305016567183862,Non-malignant,0.38970742980985845
HN28_P15_H02_S374_comb,0.10317226042387415,Non-malignant,0.9612631002814696
HN28_P15_H03_S375_comb,-0.17721818665949599,Non-malignant,0.06909879336084343
HN28_P15_H04_S376_comb,-0.010050279628337147,Non-malignant,-0.07395436747040163
HN28_P15_H05_S377_comb,-0.260952363610248,Non-malignant,0.5403934101220988
HN28_P15_H07_S379_comb,-0.13842930623401892,Non-malignant,-0.11988389825339146
HN28_P15_H08_S380_comb,-0.3732138915561387,Non-malignant,0.1584671785104696
HN28_P15_H09_S381_comb,-0.042667574770236444,Non-malignant,0.27746733691291914
HN28_P15_H10_S382_comb,0.047389585623730274,Non-malignant,-0.031846340552499415
HN28_P15_H11_S383_comb,-0.011704512504741497,Non-malignant,0.46888135353458826
HN28_P3P4_A01_S1_comb,0.2834113975549064,Non-malignant,0.45313770604906367
HN28_P3P4_A02_S2_comb,-0.13573283958099847,Non-malignant,2.214700634246733
HN28_P3P4_A03_S3_comb,0.1274303071429848,Non-malignant,-0.13656453037620697
HN28_P3P4_A04_S4_comb,-0.2117341892658756,Non-malignant,0.1844221841041537
HN28_P3P4_A05_S5_comb,-0.38695020544729375,Non-malignant,0.06796540744245556
HN28_P3P4_A07_S7_comb,0.11611859189851577,Non-malignant,-0.20343555268647892
HN28_P3P4_A08_S8_comb,-0.13618284226162805,Non-malignant,0.12712616912909808
HN28_P3P4_A10_S10_comb,0.11596109422135986,Non-malignant,0.06681250039260017
HN28_P3P4_A11_S11_comb,-0.2465160052325754,Non-malignant,0.3322472573208545
HN28_P3P4_A12_S12_comb,-0.25904782990247305,Non-malignant,0.3631271430473973
HN28_P3P4_B01_S13_comb,0.3030699131249985,Non-malignant,0.31513502613239713
HN28_P3P4_B02_S14_comb,-0.260725477860818,Non-malignant,0.21580744858007297
HN28_P3P4_B03_S15_comb,-0.23349312750497578,Non-malignant,0.2647164422615152
HN28_P3P4_B04_S16_comb,0.0013407243248409002,Non-malignant,0.11581430660003846
HN28_P3P4_B05_S17_comb,-0.16423490394595605,Non-malignant,0.20783447932915086
HN28_P3P4_B06_S18_comb,0.33583480289050527,Non-malignant,0.32409598119046895
HN28_P3P4_B07_S19_comb,-0.11365661913345707,Non-malignant,0.021948715337886032
HN28_P3P4_B08_S20_comb,0.222032748583899,Non-malignant,0.09113398344256449
HN28_P3P4_B09_S21_comb,-0.23604310140202417,Non-malignant,0.134734438661317
HN28_P3P4_B10_S22_comb,0.2633041583947285,Non-malignant,-0.18703248909440062
HN28_P3P4_B11_S23_comb,-0.08890371226091218,Non-malignant,0.7836888791750563
HN28_P3P4_C01_S25_comb,0.07779063474974392,Non-malignant,0.03502112018980423
HN28_P3P4_C02_S26_comb,-0.07035701995280112,Non-malignant,0.020066323950094275
HN28_P3P4_C03_S27_comb,0.123025296975014,Non-malignant,0.1744989586798512
HN28_P3P4_C04_S28_comb,-0.2535368754579961,Non-malignant,0.6165620830937889
HN28_P3P4_C05_S29_comb,-0.2167997325596301,Non-malignant,0.37659272253273407
HN28_P3P4_C06_S30_comb,0.3183623263291529,Non-malignant,-0.15837080856815136
HN28_P3P4_C07_S31_comb,-0.3546618071369367,Non-malignant,-0.14856201117223103
HN28_P3P4_C08_S32_comb,0.271328428541509,Non-malignant,0.08203087453272292
HN28_P3P4_C09_S33_comb,0.2986206157373371,Non-malignant,0.0118075643768018
HN28_P3P4_C10_S34_comb,0.4461929996832218,Non-malignant,-0.23338852767562257
HN28_P3P4_C11_S35_comb,0.201193783835004,Non-malignant,0.04864445936810306
HN28_P3P4_C12_S36_comb,-0.15107861696849376,Non-malignant,0.016323344800116737
HN28_P3P4_D02_S38_comb,0.19484932548286474,Non-malignant,0.42797905771365713
HN28_P3P4_D03_S39_comb,-0.058983483519693666,Non-malignant,0.2914473823122154
HN28_P3P4_D04_S40_comb,0.03317421858269863,Non-malignant,0.004954729972036414
HN28_P3P4_D06_S42_comb,0.01616584803970237,Non-malignant,0.11780617113600422
HN28_P3P4_D08_S44_comb,-0.2963240409806003,Non-malignant,0.04617778616472835
HN28_P3P4_D10_S46_comb,0.3169115342017422,Non-malignant,-0.1737334658815284
HN28_P3P4_D12_S48_comb,-0.24293404235020852,Non-malignant,-0.15650551280498415
HN28_P3P4_E02_S50_comb,0.17263269495171077,Non-malignant,0.1082882519639839
HN28_P3P4_E03_S51_comb,-0.21555122661471907,Non-malignant,0.28959952702561986
HN28_P3P4_E04_S52_comb,-0.055797534313500215,Non-malignant,-0.020652096102023402
HN28_P3P4_E05_S53_comb,-0.0009188743912149804,Non-malignant,-0.13014771446770276
HN28_P3P4_E06_S54_comb,-0.0009047455674408267,Non-malignant,0.05799997375497205
HN28_P3P4_E07_S55_comb,0.2420011711265365,Non-malignant,0.37947590857276503
HN28_P3P4_E08_S56_comb,0.4342618336717089,Non-malignant,0.2952445349095215
HN28_P3P4_E09_S57_comb,-0.1792528808568015,Non-malignant,-0.021615127461773926
HN28_P3P4_E10_S58_comb,-0.11604912548775043,Non-malignant,0.17088164282590945
HN28_P3P4_E12_S60_comb,0.3434714324757271,Non-malignant,0.04981190178260588
HN28_P3P4_F01_S61_comb,0.035056386668453524,Non-malignant,0.1687422635592629
HN28_P3P4_F02_S62_comb,0.2481050031835637,Non-malignant,0.3588685479454754
HN28_P3P4_F03_S63_comb,-0.10092692783379952,Non-malignant,0.044815267817672616
HN28_P3P4_F04_S64_comb,0.28207882979519217,Non-malignant,0.14036660793185463
HN28_P3P4_F05_S65_comb,0.028507289133346325,Non-malignant,0.6300448885668837
HN28_P3P4_F07_S67_comb,0.2832989337522673,Non-malignant,0.27962325439985747
HN28_P3P4_F08_S68_comb,0.2541107010091754,Non-malignant,0.3414645611696637
HN28_P3P4_F09_S69_comb,0.2405704487803994,Non-malignant,0.5434710110116074
HN28_P3P4_F10_S70_comb,0.020696535137295507,Non-malignant,-0.16571549399708813
HN28_P3P4_F11_S71_comb,-0.10362838234401076,Non-malignant,0.09537287484648778
HN28_P3P4_F12_S72_comb,-0.17560367201550856,Non-malignant,0.06012287031670537
HN28_P3P4_G01_S73_comb,-0.2797014629473422,Non-malignant,0.10735166730229295
HN28_P3P4_G02_S74_comb,-0.26866106966855324,Non-malignant,0.46818944331799306
HN28_P3P4_G03_S75_comb,-0.38560492257822293,Non-malignant,0.6574283923975457
HN28_P3P4_G04_S76_comb,-0.37544645110324065,Non-malignant,0.5202463325833434
HN28_P3P4_G05_S77_comb,-0.2691765054927261,Non-malignant,-0.019668296810776115
HN28_P3P4_G06_S78_comb,-0.3563150254488522,Non-malignant,-0.01630479166613865
HN28_P3P4_G07_S79_comb,0.5154069193748243,Non-malignant,0.11083302991253152
HN28_P3P4_G08_S80_comb,0.4076824632515572,Non-malignant,0.6109892949878014
HN28_P3P4_G11_S83_comb,0.07220351962875651,Non-malignant,0.057447936036045824
HN28_P3P4_G12_S84_comb,-0.36315991077022775,Non-malignant,0.07753261610541172
HN28_P3P4_H02_S86_comb,-0.07152198660531581,Non-malignant,-0.239653253667536
HN28_P3P4_H03_S87_comb,0.027828541012154588,Non-malignant,0.14413969976156155
HN28_P3P4_H05_S89_comb,-0.24993586909539806,Non-malignant,0.12478194259356089
HN28_P3P4_H06_S90_comb,0.026025190763122725,Non-malignant,-0.20967775409078498
HN28_P3P4_H07_S91_comb,-0.02634277571128863,Non-malignant,0.22263841535399445
HN28_P3P4_H08_S92_comb,-0.24345416197925315,Non-malignant,-0.1373748819059464
HN28_P3P4_H09_S93_comb,-0.3907924597502932,Non-malignant,0.15989961700754962
HN28_P3P4_H10_S94_comb,-0.07546126592304908,Non-malignant,0.29092212383703914
HN28_P3P4_H11_S95_comb,-0.23194780483701377,Non-malignant,-0.09834390075386092
HN28_P3P4_H12_S96_comb,-0.1942064020384096,Non-malignant,0.21553701278166362
HN28_P5_A01_S193_comb,-0.14166108177175574,Non-malignant,-0.05177984960132066
HN28_P5_A03_S195_comb,-0.3907924597502932,Non-malignant,-0.14447533374351904
HN28_P5_A05_S197_comb,-0.008994765908126508,Non-malignant,0.10987455191864076
HN28_P5_A08_S200_comb,-0.29605375957461744,Non-malignant,0.34526978517896945
HN28_P5_A10_S202_comb,-0.23088441973598373,Non-malignant,0.18688874348185677
HN28_P5_A11_S203_comb,0.18634778310628564,Non-malignant,-0.015054293130354824
HN28_P5_A12_S204_comb,-0.18187261107574232,Non-malignant,0.1008816609200533
HN28_P5_B03_S207_comb,-0.13489641909882283,Non-malignant,-0.06735697497410258
HN28_P5_B04_S208_comb,0.043828881097845676,Non-malignant,0.01656533472162648
HN28_P5_B05_S209_comb,-0.10284646915567953,Non-malignant,-0.04516997655505177
HN28_P5_B10_S214_comb,-0.08764857328300577,Non-malignant,0.12668771143651422
HN28_P5_B11_S215_comb,-0.1655280431227037,Non-malignant,0.3152031741048819
HN28_P5_C01_S217_comb,0.6467066427422486,Non-malignant,-0.2061918245802427
HN28_P5_C02_S218_comb,-0.27786252182188914,Non-malignant,0.18060431873140323
HN28_P5_C07_S223_comb,0.07725262932501664,Non-malignant,-0.13700751688180035
HN28_P5_C08_S224_comb,-0.2111585173167031,Non-malignant,0.05896081079725484
HN28_P5_C09_S225_comb,0.5726942868520297,Non-malignant,-0.16760886848824794
HN28_P5_C10_S226_comb,-0.16938852021308337,Non-malignant,0.27942224896137524
HN28_P5_D01_S229_comb,-0.08302322993210165,Non-malignant,-0.04066129323937551
HN28_P5_D02_S230_comb,0.006979598781273983,Non-malignant,0.10049315656366282
HN28_P5_D04_S232_comb,0.12753554909190318,Non-malignant,-0.012137070404668611
HN28_P5_D06_S234_comb,-0.14714062299242986,Non-malignant,0.1330729691426684
HN28_P5_D07_S235_comb,-0.18739853586059582,Non-malignant,0.5672226308385102
HN28_P5_D11_S239_comb,-0.23145174840384142,Non-malignant,0.2476164580352462
HN28_P5_D12_S240_comb,-0.3753986396399099,Non-malignant,-0.1871557106858914
HN28_P5_E02_S242_comb,-0.06433575039710078,Non-malignant,0.06064691275857149
HN28_P5_E03_S243_comb,-0.3707786026670348,Non-malignant,-0.20452778773360006
HN28_P5_E04_S244_comb,-0.05585851075548382,Non-malignant,0.006013719616728038
HN28_P5_E05_S245_comb,0.16743555318434006,Non-malignant,-0.04029810074259346
HN28_P5_E06_S246_comb,-0.2661128989543623,Non-malignant,-0.1396986751282596
HN28_P5_E09_S249_comb,0.4290824986246116,Non-malignant,-0.015844904570630133
HN28_P5_E10_S250_comb,-0.2741599885439478,Non-malignant,0.28834145641967246
HN28_P5_E11_S251_comb,-0.28436918638198516,Non-malignant,0.014282495354908883
HN28_P5_F02_S254_comb,0.057467493564426514,Non-malignant,0.6017085026110882
HN28_P5_F03_S255_comb,-0.2539845404140634,Non-malignant,-0.02240080644759915
HN28_P5_F04_S256_comb,-0.26552426512071775,Non-malignant,0.08537775091219517
HN28_P5_F06_S258_comb,-0.14773837397237358,Non-malignant,0.2103122476154817
HN28_P5_F07_S259_comb,0.05343141239826949,Non-malignant,0.17946929788284496
HN28_P5_F08_S260_comb,-0.1797200520553242,Non-malignant,0.35565957635246404
HN28_P5_G01_S265_comb,0.1164114654642056,Non-malignant,0.09938900691668721
HN28_P5_G02_S266_comb,-0.11002504572494559,Non-malignant,0.2988354936129993
HN28_P5_G04_S268_comb,-0.22473969194219043,Non-malignant,0.20949756525988147
HN28_P5_G07_S271_comb,-0.18139591888305884,Non-malignant,-0.059919584112372706
HN28_P5_G09_S273_comb,-0.3321939661043772,Non-malignant,0.02806237222746538
HN28_P5_G10_S274_comb,0.1647776191499269,Non-malignant,0.7751327008376461
HN28_P5_G12_S276_comb,-0.2710412506481945,Non-malignant,0.25604230675127265
HN28_P5_H03_S279_comb,-0.0683103516387027,Non-malignant,0.23390229338529947
HN28_P5_H04_S280_comb,0.05368436412347655,Non-malignant,0.17775996674607003
HN28_P5_H05_S281_comb,-0.19623041284694892,Non-malignant,0.08140310007981089
HN28_P5_H06_S282_comb,-0.09860936833802254,Non-malignant,-0.08481460034835477
HN28_P5_H07_S283_comb,-0.09537454655895707,Non-malignant,-0.11158971713151669
HN28_P5_H08_S284_comb,0.0476917132102483,Non-malignant,0.010949457758044057
HN28_P5_H09_S285_comb,0.14050364464719836,Non-malignant,-0.021618550973020817
HN28_P5_H10_S286_comb,-0.10226926056763638,Non-malignant,-0.18366388939828623
HN28_P5_H11_S287_comb,-0.22721940912863747,Non-malignant,0.13720945016763722
HN28_P6_A02_S98_comb,0.004509773457767314,Non-malignant,-0.03533103908148338
HN28_P6_A03_S99_comb,-0.33204598249856826,Non-malignant,0.04412205390460601
HN28_P6_A04_S100_comb,-0.14570654974827832,Non-malignant,0.17686704609702525
HN28_P6_A05_S101_comb,-0.042079250709849865,Non-malignant,0.5564403023965174
HN28_P6_A08_S104_comb,-0.3638297287414552,Non-malignant,-0.025795121771269268
HN28_P6_A09_S105_comb,-0.3552171097118707,Non-malignant,0.09849481121303526
HN28_P6_A10_S106_comb,0.2599847772258014,Non-malignant,0.008843072060357745
HN28_P6_B03_S111_comb,-0.19785415207351126,Non-malignant,-0.1758110389338613
HN28_P6_B04_S112_comb,-0.34660215390578764,Non-malignant,-0.08748441589738785
HN28_P6_B06_S114_comb,-0.07473674896432583,Non-malignant,0.10918553545261092
HN28_P6_B07_S115_comb,-0.03455287087035574,Non-malignant,0.06072067490037075
HN28_P6_B09_S117_comb,-0.1718252110218648,Non-malignant,-0.02265189902898243
HN28_P6_B10_S118_comb,-0.2996792029137861,Non-malignant,0.008993686169035654
HN28_P6_B11_S119_comb,-0.04409542679519007,Non-malignant,-0.15445546611736075
HN28_P6_B12_S120_comb,-0.38086976393334393,Non-malignant,0.09372660527418894
HN28_P6_C01_S121_comb,-0.2811713342174995,Non-malignant,0.18121563285876197
HN28_P6_C02_S122_comb,-0.17284908093765072,Non-malignant,0.28637984481477696
HN28_P6_C05_S125_comb,-0.2642163142474342,Non-malignant,0.193821401721424
HN28_P6_C07_S127_comb,-0.0174767133370416,Non-malignant,-0.013001851270629269
HN28_P6_C10_S130_comb,0.5082085029712983,Non-malignant,0.34687987526885283
HN28_P6_C11_S131_comb,-0.08119836012916129,Non-malignant,-0.12225682814747635
HN28_P6_D02_S134_comb,-0.14387882300272578,Non-malignant,0.6210452380738208
HN28_P6_D03_S135_comb,0.016411831499750083,Non-malignant,0.10267874115044894
HN28_P6_D04_S136_comb,-0.14179715538091708,Non-malignant,0.01895446556625486
HN28_P6_D05_S137_comb,-0.29792231190599866,Non-malignant,-0.07997268826220512
HN28_P6_D06_S138_comb,-0.24360441674407593,Non-malignant,0.8304346595251322
HN28_P6_D07_S139_comb,0.11915958616617287,Non-malignant,-0.022874442316092432
HN28_P6_D08_S140_comb,-0.1491210590171916,Non-malignant,0.4578215192234751
HN28_P6_D09_S141_comb,-0.21519962030164413,Non-malignant,-0.14286402903175324
HN28_P6_D10_S142_comb,-0.2790605401476113,Non-malignant,-0.07577961735429102
HN28_P6_D11_S143_comb,-0.24460978414186976,Non-malignant,-0.10221917855378394
HN28_P6_D12_S144_comb,-0.13982141459801578,Non-malignant,0.09137039898549783
HN28_P6_E02_S146_comb,-0.23073145974948517,Non-malignant,0.2604283915210829
HN28_P6_E04_S148_comb,0.0368515439368149,Non-malignant,0.030990287669670366
HN28_P6_E06_S150_comb,-0.04391875538372923,Non-malignant,0.0552042141609954
HN28_P6_E07_S151_comb,-0.05267647749735121,Non-malignant,-0.11463369456299084
HN28_P6_E09_S153_comb,0.2588720332596544,Non-malignant,0.1945907461526888
HN28_P6_E10_S154_comb,-0.12192866549304546,Non-malignant,0.22388382492072448
HN28_P6_E12_S156_comb,0.06235704264805708,Non-malignant,0.24984815265470972
HN28_P6_F01_S157_comb,0.09229657571105573,Non-malignant,0.034413400175766995
HN28_P6_F03_S159_comb,0.3807730734083185,Non-malignant,0.4971095856527835
HN28_P6_F04_S160_comb,-0.3839552005935704,Non-malignant,0.02232929435320263
HN28_P6_F05_S161_comb,-0.35458335909750754,Non-malignant,0.327937995923421
HN28_P6_F06_S162_comb,-0.28023738135356335,Non-malignant,0.6927767820147154
HN28_P6_F07_S163_comb,0.1837165189019277,Non-malignant,0.07413207724331503
HN28_P6_F08_S164_comb,-0.3839620212995997,Non-malignant,0.03140582305344967
HN28_P6_F09_S165_comb,-0.07160934287396807,Non-malignant,-0.07643922936582012
HN28_P6_F10_S166_comb,0.08031690308200375,Non-malignant,0.09966447303178386
HN28_P6_F11_S167_comb,-0.27626987040405726,Non-malignant,-0.0050607237142788605
HN28_P6_F12_S168_comb,0.058542699107747995,Non-malignant,0.4386686475476384
HN28_P6_G05_S173_comb,-0.2207759792348393,Non-malignant,0.06585429718693935
HN28_P6_G06_S174_comb,0.1478278197556828,Non-malignant,-0.009836684563483265
HN28_P6_G08_S176_comb,-0.1864978165555028,Non-malignant,0.16771720377284913
HN28_P6_G09_S177_comb,-0.38081872565650404,Non-malignant,-0.08376832974916142
HN28_P6_G11_S179_comb,-0.3841343082491686,Non-malignant,0.08079087546721682
HN28_P6_H01_S181_comb,-0.042503898563966816,Non-malignant,0.05615640330838635
HN28_P6_H02_S182_comb,-0.14971306277143612,Non-malignant,-0.22542446060565194
HN28_P6_H07_S187_comb,-0.12284743146976584,Non-malignant,-0.002365677612967626
HN28_P6_H10_S190_comb,-0.2250252773919244,Non-malignant,-0.10877185638223316
HN28_P6_H11_S191_comb,-0.25850962143117,Non-malignant,-0.18087790749116628
HN28_P6_H12_S192_comb,-0.2905565691480629,Non-malignant,-0.12919118650091807
HNSCC10_p14_HNSCC10_P14_A02,-0.29245220526842264,Non-malignant,0.2288511738185457
HNSCC10_p14_HNSCC10_P14_A06,-0.20670968324894756,Non-malignant,-0.23294077061199678
HNSCC10_p14_HNSCC10_P14_A07,-0.1060533586274549,Non-malignant,-0.2042661408596921
HNSCC10_p14_HNSCC10_P14_A11,-0.12091284190091124,Non-malignant,-0.21487962771134586
HNSCC10_p14_HNSCC10_P14_A12,-0.3181296903500955,Non-malignant,-0.012138358797795679
HNSCC10_p14_HNSCC10_P14_B02,-0.3403300159421759,Non-malignant,-0.24301973780653022
HNSCC10_p14_HNSCC10_P14_B04,0.0123604814320927,Non-malignant,-0.0004947261454581101
HNSCC10_p14_HNSCC10_P14_B05,-0.13702824111038578,Non-malignant,0.0321048988616249
HNSCC10_p14_HNSCC10_P14_B06,-0.04311766056767829,Non-malignant,-0.2740293054490737
