"","Cell type 1","Cell type 2"
"TCGA-AX-A2H7-01",0.0983996822529539,0.785688709740214
"TCGA-AX-A2H8-01",0.133618938107206,0.970324176824223
"TCGA-AX-A2HA-01",0.111049826774082,0.640509560283672
"TCGA-AX-A2HC-01",0.00495638012729784,1.48746959524898
"TCGA-AX-A2HD-01",0.112392035984287,1.05054379125
"TCGA-AX-A2HF-01",0.113447966381272,0.853294563652867
"TCGA-AX-A2HG-01",0.134968524529986,0.786985514420996
"TCGA-AX-A2HJ-01",0.185452765832329,0.872365058689094
"TCGA-AX-A2HK-01",0.0894535162537534,1.17097366102526
"TCGA-AX-A2IO-01",0.162304093382369,0.784526873141528
"TCGA-B5-A0JS-01",0.253405958430275,0.609774622269351
"TCGA-B5-A0JT-01",0.158912149765507,1.00752815709874
"TCGA-B5-A0JU-01",0.0681168532017039,0.940479847430201
"TCGA-B5-A0JV-01",0.0888907070525733,0.925622521076731
"TCGA-B5-A0JX-01",0.256414772941213,0.989982611525974
"TCGA-B5-A0JY-01",0.188908167976032,0.806624570745075
"TCGA-B5-A0JZ-01",0.376193380105581,0.712606719824704
"TCGA-B5-A0K0-01",0.336270948575372,0.761175964407098
"TCGA-B5-A0K1-01",0.141889067517751,0.912003250042817
"TCGA-B5-A0K2-01",0.329678727213601,0.586425207950207
"TCGA-B5-A0K3-01",0.119546852398844,0.670706663446787
"TCGA-B5-A0K4-01",0.105378023825745,0.41676768335463
"TCGA-B5-A0K6-01",0.23739143597339,0.430373930262127
"TCGA-B5-A0K7-01",0.279397099470139,0.701687820427841
"TCGA-B5-A0K8-01",0.164305160367909,0.815635377153265
"TCGA-B5-A0KB-01",0.243534665641124,0.927930209231928
"TCGA-B5-A11E-01",0.0896711087380979,0.994124388544633
"TCGA-B5-A11F-01",0.12155835474455,0.729944355468345
"TCGA-B5-A11G-01",0.192724507626303,0.559341399337423
"TCGA-B5-A11H-01",0.247932346417494,0.770958581705551
"TCGA-B5-A11I-01",0.327665383253267,1.0588831678202
"TCGA-B5-A11J-01",0.13880965526201,0.813289546006568
"TCGA-B5-A11L-01",0.257912207615161,0.573076320855146
"TCGA-B5-A11N-01",0.374790760504461,0.452836329794821
"TCGA-B5-A11O-01",0.272693776882307,0.822308255446142
"TCGA-B5-A11P-01",0.0965230313240603,0.743247447890303
"TCGA-B5-A11Q-01",0.0816848253780054,0.676103461723746
"TCGA-B5-A11S-01",0.136547802241853,0.974197346961547
"TCGA-B5-A11U-01",0.285558253593624,0.971474795870272
"TCGA-B5-A11V-01",0.135610467395735,0.701151624203075
"TCGA-B5-A11W-01",0.257709611609165,0.858206499141117
"TCGA-B5-A11Y-01",0.327700478966666,0.616817172581532
"TCGA-B5-A11Z-01",0.149371643940425,0.824642345724997
"TCGA-B5-A121-01",0.200486464594598,0.947050180390894
"TCGA-B5-A1MR-01",0.658368672297612,0.509270265498285
"TCGA-B5-A1MU-01",0.375313762720139,0.880916489610683
"TCGA-B5-A1MV-01",0.176001845590121,0.858626415963124
"TCGA-B5-A1MX-01",0.154957741296053,0.919415955794449
"TCGA-B5-A1MY-01",0.178283597277155,0.935326472528457
"TCGA-B5-A1MZ-01",0.179349624662102,0.775171437223982
"TCGA-B5-A1N2-01",0.170595786423525,0.950307180118383
"TCGA-BG-A0LW-01",0.192812177002642,0.655511355699016
"TCGA-BG-A0LX-01",0.186246766685602,0.804300388123692
"TCGA-BG-A0M0-01",0.0806237007334291,0.671831004656226
"TCGA-BG-A0M2-01",0.166576553473895,0.774128819406523
"TCGA-BG-A0M3-01",0.111304587724612,0.638229570391217
"TCGA-BG-A0M4-01",0.228734928385265,0.52316158198269
"TCGA-BG-A0M6-01",0.0595960701369966,0.786598339250957
"TCGA-BG-A0M7-01",0.194964308763903,0.520211055160719
"TCGA-BG-A0M8-01",0.405278166194232,0.38067382821723
"TCGA-BG-A0MA-01",0.15810790415481,0.762661699291665
"TCGA-BG-A0MC-01",0.376471764310655,0.561230719067783
"TCGA-BG-A0MG-01",0.123630242708401,0.862226308713049
"TCGA-BG-A0MI-01",0.199302668008505,0.696771297323468
"TCGA-BG-A0MO-01",0.165778799634671,0.466914187206667
"TCGA-BG-A0MQ-01",0.100521912063445,0.842576362588778
"TCGA-BG-A0MS-01",0.177300882791742,0.800679607599893
"TCGA-BG-A0MT-01",0.208102446937007,0.797560850265232
"TCGA-BG-A0MU-01",0.175049321106765,0.467421174674605
"TCGA-BG-A0RY-01",0.155760254559667,0.544066708174948
"TCGA-BG-A0VT-01",0.169039977511583,0.718138658791292
"TCGA-BG-A0VV-01",0.222735047859043,0.788213048495629
"TCGA-BG-A0VW-01",0.226910308835375,0.552497403577748
"TCGA-BG-A0VX-01",0.240119494360458,0.707597099069272
"TCGA-BG-A0VZ-01",0.193260483912262,0.800581079854133
"TCGA-BG-A0W1-01",0.187287140216814,0.729087441876138
"TCGA-BG-A0W2-01",0.193009705894575,0.712350903446985
"TCGA-BG-A0YU-01",0.227331077192594,0.887119226558731
"TCGA-BG-A0YV-01",0.128981400097444,0.981105936874638
"TCGA-BG-A186-01",0.188427774643617,0.640773866242072
"TCGA-BG-A187-01",0.160113910812885,0.475443979914922
"TCGA-BG-A18A-01",0.293803628694691,0.496143544797385
"TCGA-BG-A18B-01",0.230782263998676,0.788881915233952
"TCGA-BG-A18C-01",0.11717459628357,0.863380054896097
"TCGA-BG-A221-01",0.241130274754563,0.734452234259328
"TCGA-BG-A222-01",0.121868789838172,0.992984598983821
"TCGA-BG-A2AE-01",0.231893063141087,0.765521321015756
"TCGA-BG-A2L7-01",0.280403372814799,0.83834937503917
"TCGA-BK-A0C9-01",0.222600704414842,0.507318829216771
"TCGA-BK-A0CB-01",0.289537822430301,0.435409059952303
"TCGA-BK-A139-02",0.112977921762337,1.07177005142665
"TCGA-BK-A13C-01",0.183532083089452,0.961467899689278
"TCGA-BS-A0T9-01",0.183518471576646,0.417046575468405
"TCGA-BS-A0TA-01",0.644656434903625,0.637443759428206
"TCGA-BS-A0TC-01",0.174559983075411,0.545989396333098
"TCGA-BS-A0TD-01",0.174794539589898,0.613975354044672
"TCGA-BS-A0TE-01",0.0886569650119996,0.782494566236617
"TCGA-BS-A0TG-01",0.212718395673997,0.519801228660032
"TCGA-BS-A0TI-01",0.240093716696583,0.654261058787803
"TCGA-BS-A0TJ-01",0.111774814585223,0.921098250274441
"TCGA-BS-A0U5-01",0.157029587356151,0.838166940846552
"TCGA-BS-A0U7-01",0.25737516412464,0.732714875857634
"TCGA-BS-A0U8-01",0.126700080740832,0.752714962649034
"TCGA-BS-A0U9-01",0.0941987427054391,1.00476172204943
"TCGA-BS-A0UA-01",0.294634381986595,0.626861118927946
"TCGA-BS-A0UF-01",0.306901788177106,0.803925289115718
"TCGA-BS-A0UJ-01",0.206013557709585,0.389511205479025
"TCGA-BS-A0UL-01",0.476370336354749,0.783590453278003
"TCGA-BS-A0UT-01",0.148019862222132,0.604050615470839
"TCGA-BS-A0UV-01",0.128381979574078,1.0811702815215
"TCGA-BS-A0V6-01",0.255662729915558,0.971346057881403
"TCGA-BS-A0V8-01",0.172158702937772,0.705146314291694
"TCGA-BS-A0VI-01",0.144383835014639,0.471590330790942
"TCGA-BS-A0WQ-01",0.124030964624829,0.710945389555813
"TCGA-D1-A0ZN-01",0.201712906909218,0.825827315353616
"TCGA-D1-A0ZO-01",0.363999260523136,0.926640749943074
"TCGA-D1-A0ZP-01",0.0817211572023477,1.03296792311005
"TCGA-D1-A0ZQ-01",0.268946003345219,0.858500076184062
"TCGA-D1-A0ZR-01",0.331290300913381,1.24900582714615
"TCGA-D1-A0ZS-01",0.0733880675559725,1.11419785541647
"TCGA-D1-A0ZV-01",0.368853996433863,0.588821493773405
"TCGA-D1-A0ZZ-01",0.077082601851081,0.846958460583422
"TCGA-D1-A101-01",0.340508659812862,0.683606088976173
"TCGA-D1-A102-01",0.219596954176732,0.82997608119261
"TCGA-D1-A103-01",0.173191659596815,0.8051358621402
"TCGA-D1-A15V-01",0.0925302815700103,1.07620712381313
"TCGA-D1-A15W-01",0.199299489344206,0.713627678156699
"TCGA-D1-A15X-01",0.193310976042089,0.743956583718264
"TCGA-D1-A15Z-01",0.142272487979957,0.838020756359968
"TCGA-D1-A160-01",0.19498762023357,0.740370308015186
"TCGA-D1-A161-01",0.162454257040863,0.757943731407954
"TCGA-D1-A163-01",0.162999196536527,0.812088259005485
"TCGA-D1-A165-01",0.129281320580303,0.801428442053088
"TCGA-D1-A167-01",0.0409210106310188,1.03889324515724
"TCGA-D1-A168-01",0.136337341609144,0.326278867708989
"TCGA-D1-A169-01",0.260728656358535,0.317905186338183
"TCGA-D1-A16B-01",0.197277099370628,0.756115659564229
"TCGA-D1-A16D-01",0.208866591351134,0.537544543685771
"TCGA-D1-A16E-01",0.260659832683562,0.719876508285221
"TCGA-D1-A16G-01",0.11270366648149,0.652483470476884
"TCGA-D1-A16I-01",0.13830355456464,0.500347820380949
"TCGA-D1-A16J-01",0.233340628692985,0.602460919224512
"TCGA-D1-A16N-01",0.148346092902048,0.652715852073633
"TCGA-D1-A16O-01",0.150725193229996,0.660240125093079
"TCGA-D1-A16Q-01",0.250851395387851,0.521090039209773
"TCGA-D1-A16R-01",0.216587998176595,0.558120162588727
"TCGA-D1-A16S-01",0.148868197152517,0.613208107072547
"TCGA-D1-A16V-01",0.166994466853062,0.786770371656375
"TCGA-D1-A16X-01",0.30610259971539,0.432377244025998
"TCGA-D1-A16Y-01",0.142064511079569,0.48627936393007
"TCGA-D1-A174-01",0.364553052655371,0.354174287758707
"TCGA-D1-A175-01",0.07598328101616,0.976687112184212
"TCGA-D1-A176-01",0.14978281285148,0.620496661999807
"TCGA-D1-A177-01",0.0323164166473573,0.985153644830082
"TCGA-D1-A179-01",0.0605586626649212,0.799397294180219
"TCGA-D1-A17A-01",0.219242357030067,0.633807340940084
"TCGA-D1-A17B-01",0.452605574414052,0.424680342394118
"TCGA-D1-A17C-01",0.3189183458446,0.379658607725639
"TCGA-D1-A17D-01",0.256654651454008,0.477646498114234
"TCGA-D1-A17F-01",0.301173414958994,0.591438052078021
"TCGA-D1-A17H-01",0.241025610996032,0.525310129946064
"TCGA-D1-A17K-01",0.0765547597888753,0.729986549646612
"TCGA-D1-A17L-01",0.226538629659179,0.417086201268934
"TCGA-D1-A17M-01",0.126052701839168,0.778877875171652
"TCGA-D1-A17N-01",0.357240035153845,0.350572826562505
"TCGA-D1-A17Q-01",0.0975395186536503,0.516726457022829
"TCGA-D1-A17R-01",0.140802500646384,0.482632039794641
"TCGA-D1-A17S-01",0.184733024958503,0.553956436151034
"TCGA-D1-A17T-01",0.206774507395882,0.628519868038138
"TCGA-D1-A17U-01",0.196975840020603,0.701712067499034
"TCGA-D1-A1NS-01",0.188592386908449,0.676090670475717
"TCGA-D1-A1NU-01",0.109676518598249,0.990651230514843
"TCGA-D1-A1NW-01",0.190222346530692,0.83178893078723
"TCGA-D1-A1NX-01",0.140495307573137,0.934947446456412
"TCGA-D1-A1NY-01",0.12276104912861,0.860142576466824
"TCGA-D1-A1NZ-01",0.222387705014474,0.836100469440736
"TCGA-D1-A1O0-01",0.0840974026436783,1.00606252078376
"TCGA-D1-A1O5-01",0.189643765056951,0.60353069346565
"TCGA-D1-A1O7-01",0.15456691638761,0.863844864366999
"TCGA-D1-A1O8-01",0.529425571863858,0.705850348702115
"TCGA-D1-A2G5-01",0.145419560913692,1.03303524210236
"TCGA-D1-A2G6-01",0.184846116717945,0.67004560458486
"TCGA-D1-A2G7-01",0.0963745271846453,0.926875150217325
"TCGA-DF-A2KS-01",0.1476662615719,0.989429447287304
"TCGA-DI-A0WH-01",0.100124855343882,0.660413477377518
"TCGA-DI-A1BY-01",0.242318016941805,0.630075195421791
"TCGA-DI-A1NN-01",0.26849859170559,0.885276933938404
"TCGA-DI-A1NO-01",0.0378970208270638,0.980561806061923
"TCGA-DI-A2QU-01",0.0863665784389814,0.612952577560833
"TCGA-E6-A1LX-01",0.0623656274467517,0.880719740490932
"TCGA-E6-A1LZ-01",0.127127644111694,0.742403188967403
"TCGA-E6-A1M0-01",0.0762141602262037,1.13610430635677
"TCGA-EC-A1NJ-01",0.251454186445467,0.865139208611341
"TCGA-EC-A1QX-01",0.183112783845373,0.756988354149306
"TCGA-EC-A24G-01",0.273067269177097,0.81986990623565
"TCGA-EO-A1Y5-01",0.245224846993684,0.952913746924811
"TCGA-EO-A1Y8-01",0.0767653266694655,0.763788401101049
"TCGA-EO-A22R-01",0.135997355779679,1.05519941536273
"TCGA-EO-A22S-01",0.0129509227562816,1.18465954568223
"TCGA-EO-A22T-01",0.188785870074405,1.18743705027218
"TCGA-EO-A2CG-01",0.147989718163436,0.746384516637287
"TCGA-EO-A2CH-01",0.0807167932681418,0.811636845135767
"TCGA-EY-A1G7-01",0.0776060047815802,1.18227250495798
"TCGA-EY-A1G8-01",0.044766648544394,0.883208584873021
"TCGA-EY-A1GC-01",0.323775893880174,0.646824556354185
"TCGA-EY-A1GD-01",0.107006660634749,1.00726251551957
"TCGA-EY-A1GE-01",0.336347883127903,0.88785083273089
"TCGA-EY-A1GF-01",0.188145876786418,1.29022250083858
"TCGA-EY-A1GH-01",0.114108309172002,1.19170118709642
"TCGA-EY-A1GI-01",0.121894069328768,1.28509665013807
"TCGA-EY-A1GK-01",0.238485240608624,0.869147140745826
"TCGA-EY-A1GM-01",0.0945231326868248,0.841895821732977
"TCGA-EY-A1GQ-01",0.207214383732571,0.757276257264481
"TCGA-EY-A1GR-01",0.253523672737345,0.905167407353734
"TCGA-EY-A1GS-01",0.160597802385588,0.646701519473441
"TCGA-EY-A1GU-01",0.146125580464827,0.80575241402436
"TCGA-EY-A1GV-01",0.161853911448296,0.516985984994035
"TCGA-EY-A1GW-01",0.15005831684208,0.495102858222018
"TCGA-EY-A1H0-01",0.150142784815671,0.882011531237216
"TCGA-EY-A212-01",0.0748672721027201,0.938566044007683
"TCGA-EY-A214-01",0.199758369800815,0.723975871274437
"TCGA-EY-A215-01",0.105221217819437,0.937789924599679
"TCGA-EY-A2OM-01",0.128237420686839,0.832811807158141
"TCGA-FI-A2CX-01",1.93027061376666,2.48883309774999e-05
"TCGA-FI-A2CY-01",0.297230836212403,1.14587185480432
"TCGA-FI-A2D0-01",0.105419754825976,1.00121316235095
"TCGA-FI-A2D2-01",0.141114144937927,0.777651036861707
"TCGA-FI-A2D4-01",0.0674243442668327,0.785045336164097
"TCGA-FI-A2D5-01",0.161859418407771,0.832437293477851
"TCGA-FI-A2D6-01",0.227087470500086,1.09186893264402
"TCGA-FI-A2EU-01",0.0453137712508558,0.946604414291962
"TCGA-FI-A2EW-01",0.105272721982112,0.682717328081012
"TCGA-FI-A2EX-01",0.102210472665827,0.86544594982072
"TCGA-FI-A2F4-01",0.229782566684949,0.879349749076983
"TCGA-FI-A2F8-01",0.140536585302155,0.825061354931976
"TCGA-FI-A2F9-01",0.0817823460879794,0.812900376434592
